"","id","gender","heightmetre","trainingProgram","programAnnualCost","lastfitnessscore","date","Weight","BMI","CaloriesIn","CaloriesBurned","Steps","DistanceMiles","Floors","MinutesLightlyActive","MinutesFairlyActive","MinutesVeryActive","ActivityCalories","MinutesAsleep","MinutesAwake","TimeinBed","MinutesREMSleep","MinutesLightSleep","MinutesDeepSleep","WaterConsumedOz","RestingHeartBpm","MaxHeartBpm","MinHeartBpm","AvgHeartBpm","ActivityMinutes","TimesStepsCompleteHr"
"171",100,"f",1.68,"program1",300,800,"2/21/2017",300,17,1245,1334,1863,8,35,54,98,91,238,362,71,439,118,10,20,79,85,73,77,112,68,8
"172",100,"f",1.68,"program1",300,800,"6/21/2017",222,28,1496,1742,10,7,49,18,94,9,748,265,13,175,22,258,104,20,92,156,80,108,60,7
"173",100,"f",1.68,"program1",300,800,"12/17/2017",134,16,1626,2178,2579,5,15,39,15,67,818,428,89,303,65,154,105,13,75,196,82,70,86,2
"174",100,"f",1.68,"program1",300,800,"1/23/2017",254,19,1817,1318,2889,8,5,90,39,35,115,475,32,252,39,63,29,77,77,139,70,96,107,1
"175",100,"f",1.68,"program1",300,800,"4/25/2017",232,15,1017,2124,8964,5,41,17,24,87,471,232,35,434,24,8,38,44,88,187,75,106,112,12
"176",100,"f",1.68,"program1",300,800,"11/26/2017",274,18,1799,2027,7538,4,6,16,56,82,632,147,58,464,41,221,105,43,86,92,79,88,105,12
"177",100,"f",1.68,"program1",300,800,"9/6/2017",150,24,1767,1605,8446,9,24,70,66,14,1463,407,113,50,52,266,92,15,75,141,71,120,142,4
"178",100,"f",1.68,"program1",300,800,"3/2/2017",266,18,1665,2233,4092,3,32,79,89,24,331,190,97,339,99,208,63,13,87,76,84,96,159,6
"179",100,"f",1.68,"program1",300,800,"10/21/2017",116,23,1723,2918,6376,3,38,44,50,10,473,120,33,444,82,56,8,37,95,166,89,92,42,5
"180",100,"f",1.68,"program1",300,800,"4/18/2017",178,24,1543,1843,6883,5,12,30,15,46,914,267,80,104,115,75,34,79,90,146,90,82,127,9
"181",100,"f",1.68,"program1",300,800,"2/3/2017",296,17,1169,1718,3871,8,25,26,11,75,1344,153,69,186,104,6,89,35,81,75,86,96,176,3
"182",100,"f",1.68,"program1",300,800,"4/28/2017",244,24,1538,2396,6627,7,2,1,69,45,210,415,94,300,108,111,35,69,78,165,80,76,139,2
"183",100,"f",1.68,"program1",300,800,"10/4/2017",276,20,1074,2113,1563,6,5,54,67,12,449,162,6,186,65,222,37,38,88,196,76,89,129,12
"184",100,"f",1.68,"program1",300,800,"3/18/2017",292,22,1744,1618,4711,2,34,32,3,98,1114,265,6,463,55,267,38,43,70,186,99,99,162,4
"185",100,"f",1.68,"program1",300,800,"1/1/2017",111,25,1914,2765,359,7,8,10,53,5,213,474,57,373,70,250,61,27,89,80,74,78,30,3
"186",100,"f",1.68,"program1",300,800,"11/13/2017",277,24,1285,1766,9116,1,21,75,74,29,1035,225,118,215,86,294,74,41,75,194,82,108,132,9
"187",100,"f",1.68,"program1",300,800,"12/15/2017",159,30,1188,1274,3716,3,6,6,5,22,1302,412,115,7,117,188,33,24,71,150,81,87,140,3
"188",100,"f",1.68,"program1",300,800,"8/28/2017",180,18,1407,2190,5510,5,16,9,7,58,155,345,19,28,90,161,89,37,76,127,82,107,124,1
"189",100,"f",1.68,"program1",300,800,"3/1/2017",153,28,1961,2368,7869,1,49,80,21,28,1252,233,6,123,49,203,90,30,89,182,77,80,57,5
"190",100,"f",1.68,"program1",300,800,"9/1/2017",163,21,1439,1274,5776,1,27,44,6,44,1430,228,67,479,63,135,73,46,87,88,96,98,116,6
"191",100,"f",1.68,"program1",300,800,"9/5/2017",152,22,1674,1909,8962,10,30,48,84,23,231,200,9,108,61,53,14,25,87,128,98,101,109,5
"192",100,"f",1.68,"program1",300,800,"6/15/2017",137,18,1527,1286,192,10,45,73,100,82,259,207,30,8,27,99,83,54,73,126,73,103,116,12
"193",100,"f",1.68,"program1",300,800,"11/16/2017",293,18,1002,1287,3158,9,1,48,37,37,653,416,55,229,49,299,19,23,98,140,72,92,57,9
"194",100,"f",1.68,"program1",300,800,"12/20/2017",245,30,1964,1917,9127,2,36,68,78,98,1226,176,80,275,16,147,108,52,100,86,95,112,117,9
"195",100,"f",1.68,"program1",300,800,"9/28/2017",101,29,1020,2365,4575,4,15,85,98,41,443,371,85,75,49,147,69,10,94,88,84,87,137,6
"196",100,"f",1.68,"program1",300,800,"6/16/2017",226,29,1688,2796,8348,10,29,30,94,95,1286,136,111,80,68,20,90,66,91,98,91,72,153,8
"197",100,"f",1.68,"program1",300,800,"9/22/2017",131,15,1720,2679,5015,2,32,62,39,53,283,372,24,369,81,152,47,22,92,181,99,88,153,2
"198",100,"f",1.68,"program1",300,800,"12/18/2017",163,22,1101,2632,9949,5,46,48,32,76,1083,218,120,456,102,286,111,10,99,116,73,114,59,8
"199",100,"f",1.68,"program1",300,800,"8/27/2017",160,23,1834,1533,7024,2,21,15,17,64,1183,360,9,95,29,74,51,80,74,105,99,78,160,12
"200",100,"f",1.68,"program1",300,800,"2/25/2017",166,16,1619,1035,136,2,1,29,67,38,555,187,83,180,56,71,17,67,78,111,83,96,158,7
"201",100,"f",1.68,"program1",300,800,"6/7/2017",285,21,1744,2585,7613,4,9,27,19,20,657,453,53,65,99,56,25,20,74,128,81,96,50,9
"202",100,"f",1.68,"program1",300,800,"9/21/2017",153,30,1922,2537,4560,9,16,28,40,53,1148,296,40,165,72,131,54,27,92,170,80,115,91,9
"203",100,"f",1.68,"program1",300,800,"12/17/2017",169,17,1529,1474,4670,3,11,32,76,7,368,455,23,251,95,113,44,12,72,83,81,120,130,1
"204",100,"f",1.68,"program1",300,800,"11/5/2017",130,23,1966,1195,6773,8,32,40,71,46,187,404,41,261,74,156,103,49,77,156,95,91,170,10
"205",100,"f",1.68,"program1",300,800,"12/8/2017",247,28,1126,1444,6165,7,23,43,34,25,463,463,69,422,25,45,110,51,100,95,91,110,43,9
"206",100,"f",1.68,"program1",300,800,"5/19/2017",164,15,1724,1656,307,3,22,69,60,28,716,202,48,317,44,187,29,16,74,167,77,92,48,7
"207",100,"f",1.68,"program1",300,800,"6/19/2017",115,25,1045,1021,2758,9,19,13,76,70,1022,313,33,161,105,249,51,73,79,194,98,119,150,7
"208",100,"f",1.68,"program1",300,800,"6/24/2017",152,20,1301,1260,8067,5,2,63,44,28,1350,336,100,111,40,193,81,26,71,74,70,92,131,11
"209",100,"f",1.68,"program1",300,800,"7/17/2017",254,30,1681,1836,5963,3,27,53,8,5,443,337,35,7,83,35,95,56,94,115,92,102,178,1
"210",100,"f",1.68,"program1",300,800,"8/3/2017",169,30,1662,1163,5419,6,15,75,68,84,873,327,119,127,74,238,10,38,82,177,75,81,165,12
"211",100,"f",1.68,"program1",300,800,"9/28/2017",187,21,1321,1654,4356,10,27,92,1,41,809,216,113,442,73,134,116,45,71,108,70,111,84,7
"212",100,"f",1.68,"program1",300,800,"8/16/2017",226,28,1692,1061,7121,5,38,14,71,52,1402,411,78,133,97,293,29,42,84,150,79,75,162,2
"213",100,"f",1.68,"program1",300,800,"8/31/2017",248,26,1884,1922,4613,7,10,14,99,53,681,339,19,262,52,7,40,79,72,121,79,105,81,12
"214",100,"f",1.68,"program1",300,800,"8/8/2017",105,20,1772,2178,9429,5,23,37,30,66,1448,289,52,65,50,245,96,8,96,73,95,79,177,12
"215",100,"f",1.68,"program1",300,800,"6/29/2017",247,16,1166,2082,7256,6,3,21,66,32,1366,211,105,197,87,241,33,44,81,186,73,85,111,8
"216",100,"f",1.68,"program1",300,800,"8/2/2017",218,30,1105,2269,3229,3,25,99,47,18,931,433,70,351,78,220,63,24,72,107,88,76,94,11
"217",100,"f",1.68,"program1",300,800,"1/5/2017",248,29,1525,2205,3682,4,31,92,50,26,418,333,40,249,97,286,95,76,96,190,90,99,106,1
"218",100,"f",1.68,"program1",300,800,"11/16/2017",126,15,1455,1109,6055,2,40,44,4,12,468,321,13,230,73,267,48,54,78,87,88,81,175,9
"219",100,"f",1.68,"program1",300,800,"2/5/2017",245,20,1855,2090,9641,2,20,33,41,93,1346,380,54,279,79,222,77,41,85,169,79,120,30,10
"220",100,"f",1.68,"program1",300,800,"9/28/2017",279,18,1167,2097,6761,9,18,22,80,76,1014,357,54,103,104,31,29,49,70,147,72,112,135,4
"221",100,"f",1.68,"program1",300,800,"12/1/2017",144,23,1784,2988,2402,1,49,95,100,45,952,180,78,379,68,24,16,8,81,190,86,119,49,8
"222",100,"f",1.68,"program1",300,800,"11/2/2017",293,16,1500,1438,7883,5,26,68,57,75,470,169,29,453,118,198,52,42,87,132,100,105,116,10
"223",100,"f",1.68,"program1",300,800,"7/16/2017",165,15,1529,2125,822,9,47,86,67,93,1380,277,74,90,119,143,86,18,78,110,91,77,49,2
"224",100,"f",1.68,"program1",300,800,"11/6/2017",217,18,1913,1100,9105,9,2,9,48,66,361,204,35,262,28,186,79,19,81,100,91,115,31,9
"225",100,"f",1.68,"program1",300,800,"9/7/2017",228,17,1313,1370,8877,4,8,95,54,19,123,361,120,366,106,85,82,57,77,72,76,118,172,4
"226",100,"f",1.68,"program1",300,800,"4/16/2017",219,28,1680,2314,477,9,22,60,40,48,870,161,98,274,90,221,115,66,81,115,70,85,131,12
"227",100,"f",1.68,"program1",300,800,"3/11/2017",256,29,1313,1522,469,6,2,20,17,40,331,139,93,279,61,153,86,31,91,136,86,108,159,11
"228",100,"f",1.68,"program1",300,800,"7/6/2017",126,26,1469,1560,3099,8,1,88,61,84,399,447,23,413,30,198,51,56,78,79,74,82,131,2
"229",100,"f",1.68,"program1",300,800,"9/4/2017",137,19,1722,2430,4988,6,49,9,4,20,455,355,106,283,37,296,39,54,100,131,82,108,98,5
"230",100,"f",1.68,"program1",300,800,"5/1/2017",244,23,1411,2779,231,10,28,5,67,98,1492,412,84,132,29,18,49,10,93,95,70,91,146,8
"231",100,"f",1.68,"program1",300,800,"4/6/2017",118,20,1396,2706,3375,4,26,32,78,85,358,221,77,299,47,239,76,24,94,136,82,97,110,6
"232",100,"f",1.68,"program1",300,800,"10/5/2017",144,18,1916,1020,942,3,14,51,61,79,680,398,104,312,106,204,58,23,78,104,76,111,80,9
"233",100,"f",1.68,"program1",300,800,"3/8/2017",179,21,1704,1545,5973,1,4,62,39,31,952,154,98,198,117,33,92,74,80,115,95,89,151,10
"234",100,"f",1.68,"program1",300,800,"5/13/2017",202,17,1469,1489,1194,7,6,17,71,67,1207,330,95,274,104,226,97,21,70,168,87,75,84,10
"235",100,"f",1.68,"program1",300,800,"3/4/2017",245,15,1959,1970,7208,1,28,59,56,30,927,243,108,26,114,45,110,50,78,81,98,89,82,11
"236",100,"f",1.68,"program1",300,800,"11/26/2017",102,19,1638,1541,44,9,15,78,66,43,687,213,23,341,84,88,84,72,79,200,82,104,45,10
"237",100,"f",1.68,"program1",300,800,"7/8/2017",219,16,1319,1874,6481,5,20,12,51,94,119,208,47,100,20,18,80,42,73,190,91,100,113,12
"238",100,"f",1.68,"program1",300,800,"1/18/2017",156,23,1165,2876,1527,4,6,99,62,44,801,165,45,236,33,13,18,57,97,81,98,109,121,2
"239",100,"f",1.68,"program1",300,800,"10/29/2017",162,22,1719,1029,6462,1,37,76,88,47,1471,407,27,433,9,242,117,36,75,182,100,112,144,7
"240",100,"f",1.68,"program1",300,800,"7/12/2017",108,24,1874,2062,3459,6,47,4,96,77,485,431,75,134,29,79,101,17,84,100,77,119,118,2
"241",100,"f",1.68,"program1",300,800,"8/16/2017",244,26,1223,1633,1510,7,6,76,92,47,882,150,18,432,16,97,50,19,95,153,98,97,37,1
"242",100,"f",1.68,"program1",300,800,"1/4/2017",151,26,1154,1967,3369,7,37,25,33,74,1263,234,108,404,19,166,73,38,81,139,84,81,125,9
"243",100,"f",1.68,"program1",300,800,"5/14/2017",231,17,1317,2800,9137,4,16,23,25,51,1308,386,93,334,24,262,71,73,94,161,76,103,142,1
"244",100,"f",1.68,"program1",300,800,"6/8/2017",244,27,1258,2856,1677,10,4,94,84,3,236,308,103,445,105,267,91,40,84,180,98,114,77,1
"245",100,"f",1.68,"program1",300,800,"4/10/2017",199,27,1913,2788,4895,8,17,75,53,75,1049,227,24,24,119,219,44,57,78,107,90,101,124,11
"246",100,"f",1.68,"program1",300,800,"4/19/2017",198,22,1884,2185,7259,10,2,92,4,58,816,250,52,77,45,97,11,44,75,94,78,112,67,5
"247",100,"f",1.68,"program1",300,800,"1/14/2017",151,22,1217,1223,4898,8,28,13,46,36,686,429,102,79,50,142,86,22,78,159,71,116,177,5
"248",100,"f",1.68,"program1",300,800,"4/18/2017",128,21,1389,2620,4751,9,17,6,10,96,1224,213,15,449,119,211,31,44,90,73,79,119,90,1
"249",100,"f",1.68,"program1",300,800,"8/1/2017",210,21,1901,2898,9235,7,44,57,87,74,1074,474,90,359,12,137,118,80,82,192,92,83,162,9
"250",100,"f",1.68,"program1",300,800,"7/20/2017",279,24,1105,1805,4360,2,10,66,9,78,638,288,15,33,10,280,66,59,79,171,97,70,134,3
"251",100,"f",1.68,"program1",300,800,"5/9/2017",146,16,1834,2569,2714,7,21,73,99,61,377,125,36,333,101,187,13,25,86,77,81,84,149,5
"252",100,"f",1.68,"program1",300,800,"5/2/2017",100,29,1696,1636,3063,3,30,22,66,80,876,139,118,480,43,262,92,75,83,75,80,101,76,5
"253",100,"f",1.68,"program1",300,800,"10/30/2017",216,27,1556,1243,2502,4,11,54,68,26,331,239,113,305,63,133,6,75,97,177,98,109,123,9
"254",100,"f",1.68,"program1",300,800,"4/19/2017",144,26,1794,2331,122,6,36,58,6,57,204,447,115,324,75,54,69,50,93,118,93,98,67,5
"255",100,"f",1.68,"program1",300,800,"11/9/2017",200,18,1945,1129,774,4,19,34,55,59,554,162,30,322,89,135,120,79,95,82,74,104,131,1
"256",100,"f",1.68,"program1",300,800,"4/17/2017",223,23,1364,2826,6697,3,30,60,43,1,353,336,118,395,32,112,44,69,90,122,99,84,164,5
"257",100,"f",1.68,"program1",300,800,"10/26/2017",189,29,1717,2392,2608,4,1,35,30,68,1237,410,107,66,52,297,13,29,77,77,87,81,122,1
"258",100,"f",1.68,"program1",300,800,"4/17/2017",165,19,1941,1123,8802,4,3,78,31,75,1185,201,89,29,75,252,106,18,86,194,70,97,154,8
"259",100,"f",1.68,"program1",300,800,"12/7/2017",198,19,1006,1672,9583,7,21,11,51,90,791,370,94,160,109,219,90,56,92,194,70,102,121,5
"260",100,"f",1.68,"program1",300,800,"3/1/2017",134,17,1203,1074,6264,4,36,62,38,32,851,129,77,202,31,278,68,36,90,139,92,81,147,2
"261",100,"f",1.68,"program1",300,800,"3/13/2017",195,17,1785,2437,343,9,20,6,65,47,281,270,6,147,70,123,102,30,85,193,70,120,125,8
"262",100,"f",1.68,"program1",300,800,"11/26/2017",254,23,1943,2689,2322,7,38,55,88,49,1442,323,49,12,70,172,108,78,82,153,98,91,54,9
"263",100,"f",1.68,"program1",300,800,"2/12/2017",191,25,1969,1835,7123,4,33,71,54,68,665,239,13,374,38,65,55,22,80,97,99,96,154,7
"264",100,"f",1.68,"program1",300,800,"11/28/2017",198,20,1412,1520,3256,9,14,98,68,15,596,450,81,272,71,16,86,34,71,165,96,109,98,4
"265",100,"f",1.68,"program1",300,800,"8/1/2017",250,16,1369,2431,8998,7,19,18,74,7,108,162,92,350,119,145,36,64,72,97,94,83,78,5
"266",100,"f",1.68,"program1",300,800,"11/12/2017",222,16,1044,1486,4673,9,22,100,51,49,1452,195,73,383,19,185,88,26,85,136,71,94,46,5
"267",100,"f",1.68,"program1",300,800,"5/2/2017",252,22,1536,2330,2998,7,46,83,82,49,1261,463,50,292,66,62,81,11,73,90,73,112,105,10
"268",100,"f",1.68,"program1",300,800,"5/3/2017",109,30,1089,1353,867,9,9,9,53,73,159,402,31,119,59,38,27,42,98,105,98,76,107,5
"269",100,"f",1.68,"program1",300,800,"5/9/2017",163,24,1027,2036,6862,3,29,64,66,62,538,123,90,250,98,133,101,42,98,129,90,117,158,10
"270",100,"f",1.68,"program1",300,800,"4/5/2017",191,26,1609,2501,5080,4,15,7,15,65,752,222,50,89,41,108,41,23,79,91,78,117,31,7
"271",100,"f",1.68,"program1",300,800,"6/17/2017",102,29,1777,1652,3333,2,22,96,55,64,934,234,106,105,108,68,18,54,92,169,79,112,163,4
"272",100,"f",1.68,"program1",300,800,"3/26/2017",153,27,1960,2605,6800,10,50,64,38,59,1170,198,11,304,64,143,104,72,97,70,93,107,33,11
"273",100,"f",1.68,"program1",300,800,"6/24/2017",164,24,1136,1782,4760,4,41,32,36,84,1299,261,51,422,79,104,113,74,74,171,87,108,66,6
"274",100,"f",1.68,"program1",300,800,"1/7/2017",265,17,1346,2201,8937,6,21,87,5,66,1181,282,105,434,33,263,91,8,88,96,88,79,76,10
"275",100,"f",1.68,"program1",300,800,"5/7/2017",268,24,1646,2647,1750,10,13,33,59,58,1170,293,7,105,70,227,35,42,73,82,96,96,30,1
"276",100,"f",1.68,"program1",300,800,"2/19/2017",190,16,1289,2702,9732,1,43,76,82,45,253,146,22,84,73,81,102,51,94,130,85,83,144,11
"277",100,"f",1.68,"program1",300,800,"7/15/2017",257,18,1328,2738,6771,9,5,14,26,67,653,222,48,140,54,194,20,77,92,153,84,113,150,1
"278",100,"f",1.68,"program1",300,800,"5/26/2017",286,19,1769,2025,4776,9,7,25,32,84,177,204,94,98,118,110,86,79,87,88,96,116,93,4
"279",100,"f",1.68,"program1",300,800,"12/15/2017",297,27,1953,1752,2885,1,22,2,13,91,963,310,91,81,44,70,20,32,72,160,77,80,37,1
"280",100,"f",1.68,"program1",300,800,"10/17/2017",102,21,1939,1364,193,8,4,7,42,26,153,462,52,296,83,55,7,52,83,194,96,84,111,1
"281",100,"f",1.68,"program1",300,800,"11/7/2017",193,28,1739,1327,3458,3,4,19,36,29,990,120,102,75,62,180,44,30,81,92,97,118,123,10
"282",100,"f",1.68,"program1",300,800,"1/15/2017",101,23,1198,2912,7877,2,22,38,74,49,322,349,106,425,60,193,81,53,84,164,73,74,170,9
"283",100,"f",1.68,"program1",300,800,"3/20/2017",231,25,1809,1140,5252,10,46,14,80,42,180,354,77,26,86,195,87,76,89,112,90,78,49,7
"284",100,"f",1.68,"program1",300,800,"10/20/2017",184,21,1820,2812,7808,9,27,60,43,85,974,235,66,108,104,182,23,54,74,109,82,111,63,2
"285",100,"f",1.68,"program1",300,800,"12/27/2017",227,23,1247,2422,8546,5,48,77,13,19,916,211,74,129,31,208,19,55,94,108,99,106,116,4
"286",100,"f",1.68,"program1",300,800,"10/8/2017",168,22,1672,2812,5133,6,44,83,99,9,660,377,71,332,96,193,119,11,76,191,90,83,110,10
"287",100,"f",1.68,"program1",300,800,"10/11/2017",288,23,1942,1275,7309,7,13,48,68,66,521,121,102,256,48,107,36,45,71,131,87,74,109,4
"288",100,"f",1.68,"program1",300,800,"7/26/2017",165,19,1470,2713,3350,3,45,49,62,17,696,434,80,238,86,235,100,34,74,84,100,84,122,8
"289",100,"f",1.68,"program1",300,800,"8/10/2017",292,30,1376,1700,2664,2,50,60,75,1,648,260,16,12,104,42,83,19,83,187,95,91,175,8
"290",100,"f",1.68,"program1",300,800,"8/30/2017",235,26,1203,2246,1225,2,10,77,14,75,725,212,67,228,13,195,57,52,84,192,85,94,42,3
"291",100,"f",1.68,"program1",300,800,"5/9/2017",126,17,1719,2405,1329,3,18,26,93,1,1330,417,74,322,18,208,120,15,93,122,95,117,145,12
"292",100,"f",1.68,"program1",300,800,"1/13/2017",204,16,1799,1164,4820,7,9,38,3,49,818,405,92,471,98,20,9,24,99,149,84,115,63,1
"293",100,"f",1.68,"program1",300,800,"10/28/2017",235,28,1210,1952,6170,3,31,27,11,22,1269,290,114,179,93,186,48,38,98,195,77,80,151,12
"294",100,"f",1.68,"program1",300,800,"12/27/2017",209,28,1793,1375,6840,4,6,40,22,73,1403,272,30,150,94,266,47,33,75,108,74,83,51,3
"295",100,"f",1.68,"program1",300,800,"8/20/2017",139,26,1272,1135,3063,8,41,77,79,48,1050,413,48,17,119,122,105,64,81,168,76,106,145,8
"296",100,"f",1.68,"program1",300,800,"12/15/2017",126,28,1376,1593,7776,3,21,33,17,32,976,148,34,381,34,33,68,27,93,198,75,81,153,2
"297",100,"f",1.68,"program1",300,800,"3/12/2017",228,27,1541,2131,2592,10,19,60,6,11,355,444,8,412,83,225,96,51,95,145,100,101,167,12
"298",100,"f",1.68,"program1",300,800,"5/26/2017",106,22,1497,1233,4182,5,41,33,22,26,565,403,37,97,62,44,71,47,89,99,99,115,157,8
"299",100,"f",1.68,"program1",300,800,"8/9/2017",223,25,1880,1971,3197,7,6,17,20,88,1107,464,6,441,120,195,44,10,79,175,97,93,96,7
"300",100,"f",1.68,"program1",300,800,"11/28/2017",287,25,1320,2084,8356,6,4,68,35,30,805,475,74,214,27,75,47,76,86,120,70,83,72,12
"301",100,"f",1.68,"program1",300,800,"3/24/2017",253,21,1793,1314,3203,4,39,54,54,13,359,428,51,123,48,146,50,79,77,199,89,115,137,3
"302",100,"f",1.68,"program1",300,800,"2/27/2017",130,20,1833,1338,901,4,21,92,67,88,1145,314,79,477,67,269,65,25,79,79,93,110,119,5
"303",100,"f",1.68,"program1",300,800,"1/18/2017",187,22,1128,1191,7162,6,24,67,8,39,443,158,20,438,103,190,46,23,84,152,97,79,130,2
"304",100,"f",1.68,"program1",300,800,"1/1/2017",207,23,1255,1797,3783,6,20,27,22,95,165,454,79,336,98,133,96,53,87,142,77,114,159,12
"305",100,"f",1.68,"program1",300,800,"7/11/2017",208,22,1245,2248,9208,3,13,93,38,17,595,371,117,207,84,9,79,45,80,199,82,104,47,12
"306",100,"f",1.68,"program1",300,800,"1/21/2017",198,25,1919,1935,1089,10,29,19,48,51,774,478,99,374,16,190,89,9,77,96,99,75,72,1
"307",100,"f",1.68,"program1",300,800,"1/3/2017",213,23,1260,2763,8805,2,2,57,44,86,738,334,79,342,27,279,16,14,99,121,72,78,78,3
"308",100,"f",1.68,"program1",300,800,"12/23/2017",263,22,1042,2353,3515,9,21,13,84,41,211,251,48,149,88,152,52,36,76,153,72,101,144,2
"309",100,"f",1.68,"program1",300,800,"1/29/2017",112,20,1524,1380,8590,6,41,79,97,69,1205,476,35,310,109,55,108,24,78,76,88,93,150,5
"310",100,"f",1.68,"program1",300,800,"4/20/2017",261,22,1876,1912,3414,10,35,89,37,2,687,472,112,87,60,74,18,16,74,172,91,76,69,3
"311",100,"f",1.68,"program1",300,800,"9/17/2017",282,16,1840,1604,7055,7,2,23,60,54,904,121,89,169,83,106,30,21,83,191,85,86,162,3
"312",100,"f",1.68,"program1",300,800,"5/28/2017",226,30,1378,2927,8876,3,48,9,47,10,1266,126,104,370,34,219,32,61,76,85,74,104,54,3
"313",100,"f",1.68,"program1",300,800,"10/15/2017",269,28,1470,2069,5382,8,45,81,83,82,388,303,66,452,12,39,111,75,73,165,89,73,72,5
"314",100,"f",1.68,"program1",300,800,"12/10/2017",244,18,1096,2820,3563,3,39,18,50,15,1257,204,112,145,59,26,39,46,89,186,79,105,91,5
"315",100,"f",1.68,"program1",300,800,"2/2/2017",111,21,1540,2189,6249,1,21,38,34,28,1219,242,48,220,118,201,41,80,92,181,81,94,168,3
"316",100,"f",1.68,"program1",300,800,"8/30/2017",269,21,1164,2040,8443,6,19,12,90,69,725,152,89,364,61,256,86,62,91,197,89,105,56,10
"317",100,"f",1.68,"program1",300,800,"6/12/2017",275,25,1585,2490,9443,3,44,83,36,45,594,174,47,340,98,136,18,22,85,122,79,118,73,8
"318",100,"f",1.68,"program1",300,800,"10/19/2017",133,17,1016,1783,5260,8,8,29,8,99,103,414,37,95,78,22,77,37,81,152,99,80,168,7
"319",100,"f",1.68,"program1",300,800,"7/6/2017",242,25,1803,2669,5252,7,50,12,57,10,1179,472,48,44,18,40,30,65,82,138,92,94,161,6
"320",100,"f",1.68,"program1",300,800,"7/10/2017",245,20,1938,1837,6365,2,42,60,32,82,1457,474,19,477,115,174,50,28,70,168,80,95,166,10
"321",100,"f",1.68,"program1",300,800,"11/14/2017",183,26,1299,1316,6567,6,11,42,98,37,1495,335,52,326,107,60,82,13,93,101,77,118,120,10
"322",100,"f",1.68,"program1",300,800,"3/13/2017",132,25,1224,1735,7002,9,47,19,86,35,750,177,70,105,102,298,40,25,97,108,76,112,124,3
"323",100,"f",1.68,"program1",300,800,"11/13/2017",192,23,1059,2510,8093,10,24,86,22,15,1367,429,36,476,39,200,107,51,75,144,89,112,33,6
"324",100,"f",1.68,"program1",300,800,"12/22/2017",106,21,1166,1454,5778,5,15,90,9,23,1134,227,67,215,29,57,83,69,87,114,81,117,100,12
"325",100,"f",1.68,"program1",300,800,"11/3/2017",117,25,1519,1066,8822,10,40,59,66,7,838,331,48,50,92,294,35,16,82,174,90,92,173,7
"326",100,"f",1.68,"program1",300,800,"3/20/2017",270,25,1735,1748,2689,4,9,32,24,28,770,467,58,354,98,27,69,18,93,180,79,88,96,8
"327",100,"f",1.68,"program1",300,800,"3/8/2017",167,24,1000,2804,9502,4,13,52,29,4,1002,302,96,265,94,150,100,31,99,187,94,87,91,2
"328",100,"f",1.68,"program1",300,800,"5/25/2017",196,25,1664,1416,1659,7,29,28,43,41,1337,127,35,473,24,121,103,74,97,118,82,93,56,7
"329",100,"f",1.68,"program1",300,800,"11/21/2017",235,28,1845,1800,3186,1,48,73,5,88,471,149,102,26,75,79,52,54,88,105,88,98,131,4
"330",100,"f",1.68,"program1",300,800,"7/6/2017",264,28,1472,1664,5574,5,49,43,26,7,609,259,19,141,20,72,45,10,70,194,84,108,179,9
"331",100,"f",1.68,"program1",300,800,"3/4/2017",153,28,1392,2604,7864,6,21,51,46,85,1291,299,59,97,68,28,70,22,94,166,96,100,107,11
"332",100,"f",1.68,"program1",300,800,"6/5/2017",166,26,1269,1899,3641,10,11,64,2,52,1376,377,77,344,36,245,13,31,70,165,75,116,96,6
"333",100,"f",1.68,"program1",300,800,"5/5/2017",136,21,1613,2012,2295,3,25,79,59,83,1039,314,87,193,48,71,13,50,78,154,71,94,64,10
"334",100,"f",1.68,"program1",300,800,"9/29/2017",134,25,1198,2607,9289,5,24,10,18,70,577,418,101,170,40,245,20,27,88,121,88,115,156,1
